,emojis,urls,hashtags,users,words,unique_words,chars,stopwords,punctuations,numerics,upper,title
12856,0,0,0,3,33,27,198,10,9,0,2,8
4046,0,1,1,0,8,8,54,2,1,0,0,1
7687,0,2,0,0,19,18,106,0,0,0,0,17
9234,0,1,0,2,13,11,74,4,0,0,0,0
5378,0,0,0,1,15,15,90,4,2,0,0,1
8497,0,0,2,1,20,20,154,1,5,0,0,3
8095,0,0,0,1,21,21,116,10,1,0,0,0
4563,0,1,0,4,29,25,154,12,2,0,0,2
8797,0,0,0,2,6,5,32,2,0,0,0,1
6847,0,0,0,49,52,4,311,0,1,0,0,1
7972,0,0,0,7,37,26,178,8,4,0,2,4
4275,0,0,1,3,9,7,63,1,2,0,1,2
9547,0,0,0,1,13,13,90,3,3,0,1,1
4706,0,1,0,1,39,34,211,17,5,0,2,4
10210,0,1,3,0,17,17,101,2,2,0,2,10
11814,0,0,1,0,44,39,245,18,5,0,0,5
5080,0,0,0,2,6,5,39,2,0,0,0,1
10445,0,0,0,2,49,42,292,13,6,0,3,5
9819,0,0,0,1,22,20,124,10,3,0,0,2
2509,0,0,0,12,57,42,307,23,8,0,1,6
10961,1,0,0,8,33,24,174,10,4,0,1,4
3834,0,0,0,5,44,37,286,12,5,1,0,5
11265,0,0,0,3,24,21,130,9,3,0,1,2
11787,0,0,0,1,14,14,67,5,2,0,0,2
13013,0,1,3,0,14,14,98,2,2,0,2,6
151,0,0,3,1,52,43,261,26,4,0,6,1
4615,0,0,0,3,23,18,126,10,0,0,1,1
4249,0,0,0,2,26,20,144,12,1,0,1,4
7996,0,0,0,2,14,13,71,5,2,0,0,2
9479,0,0,0,12,22,11,133,2,0,0,1,1
6891,0,0,0,1,21,19,105,10,5,0,0,1
2603,0,0,0,1,8,8,46,2,0,0,0,4
9686,0,0,2,0,11,11,83,0,14,0,10,1
10871,0,0,0,3,11,9,62,2,1,0,0,0
9412,0,0,0,3,22,19,150,9,3,0,0,1
11986,0,0,0,1,15,15,69,6,2,1,1,4
3980,0,0,0,1,7,7,36,0,3,0,2,1
10875,0,0,0,2,14,13,87,3,2,0,1,2
1072,0,0,0,1,7,7,46,1,3,0,0,1
10714,0,0,0,49,59,11,346,5,1,0,0,1
2006,0,0,0,1,45,39,212,15,3,1,1,5
6737,0,0,3,1,53,46,254,20,2,0,5,5
5533,0,0,0,1,19,19,91,6,0,0,1,2
8256,0,1,1,1,16,13,93,7,0,0,1,2
12298,0,0,0,1,8,8,34,3,1,0,1,2
4590,0,0,2,3,54,43,287,28,16,0,2,5
6791,17,1,0,1,5,5,62,0,2,0,0,1
4960,0,0,0,1,21,20,110,11,7,0,1,3
2975,0,0,0,2,17,14,88,8,3,0,0,1
12928,0,0,0,1,26,23,127,16,1,0,0,1
12333,1,0,0,2,14,12,65,3,1,0,1,4
5793,0,0,0,2,48,42,266,22,9,0,1,8
12403,0,1,0,3,14,12,90,4,2,0,0,2
11236,3,1,0,12,28,17,170,7,0,0,0,3
6707,0,0,0,2,6,5,25,2,0,0,0,1
8134,1,1,0,1,22,22,124,6,4,0,0,5
8124,0,0,0,1,10,10,62,2,5,0,0,2
507,0,0,0,2,17,16,99,6,3,0,0,2
8439,0,1,0,2,43,22,153,7,2,1,0,1
3247,0,0,0,1,51,48,283,16,4,1,1,5
12512,0,0,0,3,42,34,221,16,6,0,0,1
4934,0,0,0,2,19,18,93,11,3,0,0,1
3441,1,0,0,1,39,35,183,14,5,0,3,0
8002,0,0,0,2,9,8,52,4,1,0,0,1
12702,0,0,0,1,6,6,29,3,0,0,0,2
3269,0,0,0,1,16,15,81,4,6,0,0,3
8530,0,0,2,3,29,25,168,12,2,0,0,6
12938,0,0,2,3,36,29,174,10,6,0,0,5
11375,0,0,0,1,15,15,66,6,3,0,1,1
400,0,1,6,2,28,23,172,8,4,0,2,3
1737,0,0,0,1,8,8,36,3,1,0,0,1
8107,0,0,0,1,23,21,123,6,6,0,2,6
6162,0,0,0,1,46,36,231,13,4,0,4,4
8478,0,1,0,2,19,18,108,6,1,0,0,1
41,0,0,0,5,31,24,187,10,3,0,0,4
515,0,0,0,0,12,12,52,5,2,0,1,1
5244,0,0,0,1,4,4,19,1,0,0,0,1
9381,0,0,0,4,7,4,40,1,1,0,0,1
10744,0,0,0,2,31,26,154,13,3,0,2,5
8066,0,0,0,1,57,52,285,8,11,1,35,7
1761,0,0,0,1,12,12,78,4,2,0,0,0
6878,0,0,0,1,16,15,78,6,2,0,0,2
6189,0,0,0,5,32,25,170,1,6,0,21,4
12173,0,0,0,1,18,18,101,8,2,0,0,2
4535,0,0,0,1,9,9,54,3,1,0,0,1
6460,0,1,10,0,19,19,192,1,5,0,1,3
2469,0,0,0,1,8,8,58,2,4,0,0,2
6712,0,0,0,1,6,6,28,0,0,0,5,1
11356,0,1,1,1,52,44,277,17,6,0,0,4
10012,2,0,0,1,29,27,168,12,0,0,0,1
1324,0,0,0,2,13,12,71,3,1,0,0,4
4490,0,1,0,14,18,5,105,0,0,0,0,1
11012,0,0,0,2,11,10,55,3,2,0,0,1
3272,0,0,0,2,11,10,60,4,2,0,0,0
10028,0,0,0,2,37,32,195,19,3,0,0,5
11596,0,0,0,3,11,9,91,2,11,0,0,2
5920,0,0,0,1,5,5,21,1,0,0,0,1
10197,1,0,0,2,12,11,65,5,2,0,0,2
6221,0,0,0,1,14,13,67,5,2,0,1,2
3436,0,0,0,1,10,10,54,4,0,0,0,2
6727,1,0,0,3,13,10,63,3,2,0,0,2
11085,0,0,0,1,15,15,83,7,1,0,0,1
11901,0,0,0,1,7,6,33,3,1,0,0,0
4118,0,0,0,1,45,41,243,21,12,0,0,3
9831,0,1,1,0,9,9,57,1,0,0,1,2
183,0,0,0,1,3,3,24,0,0,0,0,1
10413,0,0,0,3,32,28,174,10,6,0,4,6
169,0,0,0,1,6,6,27,2,5,0,1,1
6225,0,0,0,1,13,13,92,2,1,0,0,2
7068,0,0,0,2,22,19,127,8,2,0,0,0
10073,0,0,0,1,9,9,44,3,2,0,1,4
7260,0,1,0,1,5,5,28,0,1,0,0,1
11772,0,0,0,1,6,6,28,0,4,0,0,1
12901,0,1,0,0,9,9,50,3,2,0,0,1
9646,0,1,2,1,11,11,63,3,1,0,0,1
6558,0,0,0,2,6,5,31,1,0,0,0,1
2586,0,0,0,1,9,9,55,2,0,0,0,1
12072,0,0,0,2,26,22,146,10,2,0,0,2
11607,0,1,0,4,13,10,71,2,2,0,1,1
1053,0,0,0,1,19,18,98,11,0,0,0,1
13027,0,0,0,2,16,14,102,6,10,0,1,2
6329,0,0,0,1,45,40,217,19,13,0,0,8
1142,0,0,0,1,11,11,48,5,2,0,0,2
8132,0,0,0,1,5,5,25,1,1,0,0,1
4870,0,0,0,2,5,4,28,1,1,0,0,1
4138,0,0,0,7,42,31,274,12,4,0,1,5
9506,0,0,0,2,3,2,19,0,0,0,0,1
7486,0,0,3,2,45,40,296,11,14,0,1,5
3176,0,0,0,1,36,33,161,11,11,0,0,4
9508,0,2,1,2,25,23,148,6,4,0,2,1
7914,0,0,0,1,46,39,259,19,7,0,0,2
1559,0,0,0,1,47,40,274,15,8,0,2,6
6782,0,0,0,1,9,9,46,5,4,0,0,1
8211,0,0,0,6,23,18,130,7,5,0,0,3
9145,0,0,0,1,6,6,28,1,0,0,0,0
8883,0,0,0,1,14,14,87,6,1,0,0,2
2145,0,0,0,1,3,3,20,0,0,0,0,1
1598,0,0,0,1,4,4,24,0,2,0,0,2
4396,0,0,0,1,18,15,86,9,0,0,0,1
3278,0,0,0,3,25,22,146,7,4,0,2,2
2324,0,0,0,1,8,8,44,3,1,0,0,1
4449,0,1,0,2,49,43,276,17,3,0,0,4
5767,0,0,0,2,21,20,135,7,5,0,1,2
361,0,0,0,3,10,8,49,4,0,0,0,0
8251,0,0,0,2,22,21,123,6,4,0,0,6
11080,0,0,2,1,7,7,45,1,1,0,1,3
12872,0,0,0,3,5,3,24,0,1,0,0,1
11161,0,0,0,1,12,11,78,4,2,0,0,3
1098,0,0,0,3,10,8,60,2,1,0,0,2
7415,0,0,0,4,53,36,272,25,6,0,2,1
5961,0,0,0,3,29,26,144,14,2,0,0,6
7961,0,0,0,1,8,8,35,2,2,0,0,2
11575,1,0,0,2,28,20,116,12,3,0,2,3
4289,0,1,2,0,20,20,127,6,6,0,2,2
11931,0,0,0,2,17,16,113,4,0,0,0,3
5124,0,0,0,5,17,13,106,0,3,0,0,11
5065,1,1,1,0,5,5,21,0,0,0,3,0
7977,0,0,0,2,14,11,73,6,5,0,0,2
11588,1,0,0,4,35,28,191,5,20,1,1,3
3449,0,0,0,2,40,37,236,13,5,0,1,5
5304,0,0,1,5,47,30,232,4,15,0,5,8
3947,0,0,0,1,17,16,85,10,0,0,0,1
9167,1,1,1,1,6,6,29,1,0,0,1,1
1605,0,0,0,1,46,32,215,21,0,5,0,1
2434,0,0,0,5,29,25,177,6,3,0,1,1
9468,19,0,0,2,12,11,69,4,3,0,1,1
8920,0,0,0,2,19,15,83,2,4,1,0,7
8828,0,0,1,1,9,9,57,4,3,0,0,1
1570,0,0,0,2,8,7,46,3,1,0,0,2
10277,0,2,0,0,49,42,263,14,17,0,8,2
3739,0,0,0,7,26,20,179,5,7,0,0,1
11419,0,0,0,1,8,8,46,0,0,0,7,0
10676,0,0,4,0,12,12,132,3,2,0,2,0
7086,0,0,0,1,5,5,21,2,1,0,0,1
49,0,0,0,1,24,23,125,6,0,0,0,2
6278,3,1,1,1,12,11,58,0,1,0,1,4
11020,0,0,0,1,3,3,17,0,1,0,0,1
5881,0,0,1,1,30,27,174,8,7,0,0,5
1269,0,1,3,1,13,13,85,0,1,0,0,8
4054,0,1,0,1,13,13,62,5,1,0,0,1
2205,0,1,0,2,8,7,45,1,1,0,0,2
4431,0,0,0,1,10,10,54,3,1,0,0,4
12846,0,0,0,1,7,7,41,3,1,0,0,1
12189,0,0,0,1,54,49,285,22,16,0,2,10
9424,0,0,0,2,19,17,96,7,6,0,1,2
9905,0,0,0,1,10,10,50,5,1,0,0,1
4938,0,0,1,1,12,12,66,4,2,0,0,3
7286,0,1,3,1,33,29,226,10,8,0,2,3
10142,0,0,0,1,5,5,26,2,0,0,0,0
11995,0,0,0,1,25,24,154,8,2,0,0,2
5576,0,0,0,1,41,38,210,18,9,0,1,3
10243,0,0,0,1,8,8,52,3,0,0,0,0
4331,0,0,0,2,34,31,201,12,2,0,0,7
2104,0,0,0,1,8,8,42,1,0,0,1,4
11677,0,0,1,2,44,40,226,14,10,1,2,3
1223,0,1,0,1,21,21,109,7,0,0,0,2
4136,0,0,0,7,14,8,79,3,1,0,0,1
458,0,0,0,16,39,24,212,9,4,2,1,1
2266,0,0,0,2,11,10,68,0,4,0,1,2
10400,0,0,0,1,6,6,37,1,0,0,0,2
10469,1,0,0,1,4,4,32,0,3,0,0,1
1923,0,0,0,2,7,6,35,1,2,0,0,3
7364,0,0,0,1,24,23,125,8,4,0,1,2
11365,0,0,0,1,18,17,111,4,1,0,1,2
3110,0,0,0,1,14,13,65,6,0,0,2,1
9806,0,0,0,4,19,16,115,7,1,0,0,2
2345,0,0,0,1,15,15,80,8,5,0,0,0
6304,0,0,1,1,36,34,200,15,2,1,0,2
5584,0,1,8,4,17,14,122,1,1,0,4,1
7823,0,0,0,2,28,27,172,10,3,0,0,0
1703,0,0,0,4,11,8,58,1,2,0,0,3
10004,0,0,0,1,15,15,77,8,0,0,0,1
10894,0,0,0,2,8,7,45,3,1,0,0,1
12303,0,0,0,2,3,2,18,0,0,0,0,1
2470,0,0,0,1,10,10,57,2,1,0,0,2
11094,0,0,0,4,18,12,88,2,3,0,0,3
1702,0,1,0,1,17,17,84,7,1,0,0,1
8458,0,0,0,3,51,44,295,19,3,0,2,3
10527,0,0,0,1,9,9,60,1,2,0,0,2
11297,0,0,0,1,20,16,93,11,0,0,1,1
3557,1,0,0,2,5,4,27,0,0,0,0,1
9617,0,0,0,2,6,5,31,2,0,0,0,1
4073,0,0,2,1,42,37,279,13,17,0,0,11
10417,0,1,0,2,15,14,83,5,1,0,1,3
6413,0,0,0,4,61,48,302,24,9,0,1,8
2261,0,0,1,1,27,26,150,11,5,0,1,2
4500,0,0,0,1,13,13,61,6,1,0,0,1
2716,0,0,0,1,10,10,41,5,1,0,0,1
12801,0,0,0,1,11,11,62,4,1,0,0,2
4472,0,0,1,2,10,9,73,4,0,0,0,0
10356,0,0,0,1,27,27,141,10,4,0,0,5
8666,0,0,0,2,14,13,68,5,1,1,0,3
1694,1,0,0,1,4,4,22,0,1,0,0,1
6804,0,0,0,1,31,31,190,11,11,0,0,1
5993,0,0,0,1,10,10,63,2,2,0,2,3
6425,0,0,0,1,4,4,17,2,0,0,0,1
600,0,0,0,1,6,6,31,2,1,0,0,1
12299,0,0,0,1,20,20,120,4,2,0,0,8
2409,0,0,0,1,11,11,86,3,6,0,0,2
356,3,0,3,11,32,21,186,5,3,0,1,6
6114,0,0,0,1,5,5,24,0,1,0,1,2
12413,0,0,0,1,52,40,274,23,2,0,3,2
11921,0,1,0,0,37,32,179,13,5,0,0,6
4897,0,1,0,8,18,11,95,2,2,0,1,2
6833,0,0,0,2,7,6,39,1,3,0,0,1
1481,0,0,0,5,24,20,146,5,5,0,0,4
7535,0,0,0,1,6,6,26,2,0,0,0,1
1935,0,0,0,1,4,4,24,0,2,0,1,1
7045,3,1,0,1,27,27,147,8,7,0,0,3
8017,0,1,1,1,36,35,213,12,2,0,0,2
3429,0,0,1,2,7,6,40,1,1,0,0,1
3382,0,0,0,1,13,13,60,3,1,0,3,2
2463,0,0,0,3,33,28,184,12,4,0,0,3
9076,0,0,0,1,7,7,38,1,0,0,0,0
7771,2,0,0,1,26,20,114,12,3,0,1,0
5149,0,2,1,0,15,14,84,2,1,0,2,8
11200,0,0,0,1,21,21,113,8,1,0,0,1
7612,0,0,0,16,21,6,132,0,3,0,1,2
5849,0,0,0,1,27,24,143,13,8,0,0,4
1596,0,0,0,1,15,14,76,9,1,0,0,1
9811,0,0,0,6,48,39,272,14,5,0,3,7
4039,0,0,0,1,15,14,75,5,1,0,0,1
3119,0,0,0,1,10,10,57,1,1,0,0,4
9280,1,0,0,1,5,5,19,2,0,0,0,0
38,0,0,0,1,3,3,15,0,0,0,0,1
9999,0,0,0,1,4,4,23,1,0,0,0,1
12024,0,0,0,1,5,5,23,2,2,0,0,1
10015,0,0,0,2,48,33,262,0,8,0,44,1
4843,0,0,1,2,8,7,45,0,1,0,0,4
2997,0,0,0,3,46,44,280,14,4,0,0,6
6669,0,0,0,3,12,10,80,4,1,0,0,1
5198,0,1,0,1,3,3,17,0,3,0,0,0
3677,0,0,0,3,22,20,126,8,1,0,1,2
5814,0,0,0,1,9,9,51,2,2,0,0,4
8969,0,0,0,4,18,13,88,7,0,0,0,2
10118,1,0,0,3,28,23,168,10,3,0,3,4
2560,0,0,0,1,16,16,82,7,4,0,1,1
9755,0,0,0,2,11,10,51,3,0,0,1,2
8955,0,0,0,1,27,27,139,9,4,0,0,3
4529,0,0,0,1,43,39,252,13,3,0,0,4
5437,0,0,0,0,39,33,212,20,10,0,1,4
10842,0,0,0,1,19,19,117,7,2,0,1,2
9275,0,0,0,3,11,9,58,2,1,0,0,0
181,0,0,0,2,11,10,63,2,3,0,0,2
10815,0,0,0,2,20,19,88,7,0,0,7,0
9001,0,0,0,1,27,26,161,8,11,0,1,4
4258,0,1,6,0,24,21,149,1,1,0,2,12
10339,0,0,0,1,5,5,27,1,0,0,0,0
8280,1,0,0,1,3,3,21,0,0,0,0,1
6459,0,0,0,2,23,21,135,7,3,0,0,4
7326,0,0,0,1,27,26,139,12,2,0,1,5
7420,1,0,0,4,18,15,88,7,1,0,1,1
9152,0,0,0,1,6,6,40,2,1,0,0,1
10428,0,0,0,3,19,17,111,6,1,0,0,3
5753,0,0,0,2,10,9,47,0,1,0,8,0
12491,1,0,0,49,59,11,345,6,3,0,2,0
12464,0,0,0,2,20,17,121,9,4,0,0,1
10548,1,0,0,1,6,6,19,2,0,0,1,1
7850,0,0,0,1,14,14,72,4,2,1,0,0
3658,1,0,0,1,17,17,97,9,0,0,0,1
8268,0,1,0,0,23,21,121,9,4,0,1,0
6021,0,0,0,1,8,7,41,1,2,0,0,1
8148,0,0,0,2,36,31,191,9,4,0,0,5
8111,0,0,0,1,5,5,29,1,1,0,0,1
3339,0,1,3,5,37,34,236,7,13,0,1,7
182,0,0,0,1,2,2,12,0,0,0,1,0
3133,0,0,0,2,40,35,246,9,11,0,3,7
7443,0,0,1,0,18,16,94,4,4,0,0,3
3237,0,0,0,2,15,14,75,3,0,0,1,2
7523,0,0,0,6,11,6,59,3,1,0,0,1
7047,0,0,0,1,5,5,29,1,0,0,0,1
11641,0,1,17,1,30,29,238,0,2,0,18,4
8303,0,0,0,2,52,44,248,20,8,0,1,5
1814,0,0,0,2,37,28,193,21,1,0,0,2
10988,0,0,2,1,17,17,80,8,1,0,0,1
7213,0,0,0,3,7,5,32,2,0,0,1,1
9993,0,0,0,1,40,37,240,19,5,0,0,2
10056,0,1,0,1,14,14,76,0,1,0,12,1
6537,0,0,0,0,20,18,103,7,4,0,0,3
250,0,1,1,1,22,22,148,2,1,0,0,16
12488,0,0,0,1,14,13,85,3,3,0,0,1
7699,0,0,0,1,6,6,29,1,0,0,0,1
2194,0,0,0,2,11,10,56,2,2,0,1,1
4976,1,1,0,1,47,43,285,11,9,0,7,8
4307,0,0,0,1,14,12,57,9,0,0,0,0
801,0,1,0,1,9,9,41,1,1,0,1,1
7730,0,0,0,1,10,10,52,3,0,0,1,1
4311,0,0,0,1,45,38,282,11,21,0,1,7
844,0,0,0,4,9,6,49,1,0,0,0,1
3633,0,0,0,1,15,14,97,5,2,0,0,1
10136,6,0,0,2,10,9,42,2,0,0,0,2
7296,0,0,0,3,31,25,155,10,4,0,0,4
1372,0,0,0,1,15,15,93,7,0,0,0,0
9045,0,0,0,1,20,19,101,9,4,1,0,1
47,0,0,0,1,5,5,26,0,1,0,4,1
6442,0,0,0,1,44,41,240,15,5,2,0,11
10348,0,0,0,2,22,18,109,6,2,0,1,4
4051,0,0,0,1,30,27,171,13,2,0,0,2
3066,0,0,0,1,26,21,122,14,3,0,0,1
8864,5,0,0,2,12,11,71,1,4,0,1,6
5472,0,0,0,3,29,24,155,13,1,0,0,0
5231,0,0,0,1,15,15,74,4,2,0,1,3
8031,0,0,0,2,21,20,104,8,4,0,3,2
11996,0,0,0,1,20,19,113,8,3,0,1,4
11163,0,1,0,0,18,18,92,4,8,0,1,2
154,0,0,0,2,23,20,113,10,3,0,0,2
951,0,0,0,1,3,3,24,0,3,0,0,1
10538,0,0,0,1,18,18,85,8,1,0,0,1
1143,0,0,0,1,16,16,93,6,2,0,0,2
3372,0,0,0,1,29,25,154,11,2,0,1,6
6925,0,0,0,2,12,11,70,3,3,0,0,2
8511,0,0,0,1,6,6,25,1,0,0,0,1
10078,0,0,1,1,36,28,197,17,0,1,0,2
7757,0,0,0,1,10,10,55,2,0,0,0,4
29,0,0,0,3,55,42,286,16,8,0,0,13
10064,0,0,0,1,22,19,122,7,9,0,3,4
69,0,1,0,8,23,15,135,4,0,0,0,2
6152,0,0,0,3,24,20,135,6,3,0,0,2
4107,0,0,0,3,54,45,297,21,2,1,0,6
12308,1,0,0,2,44,38,252,16,5,0,0,4
11815,0,1,0,1,12,12,56,5,0,0,1,1
11513,0,0,0,1,25,25,139,8,2,0,0,3
2349,0,0,0,1,22,21,97,10,2,1,1,4
2344,0,0,0,1,21,21,106,9,1,0,1,2
13182,0,0,0,1,49,42,239,17,4,0,7,5
5829,0,0,2,1,33,32,186,8,6,0,9,3
1158,0,1,0,3,18,16,101,6,1,0,0,2
12432,0,0,0,49,77,24,449,11,4,0,1,5
5662,0,0,0,1,11,11,52,4,2,0,0,2
11686,0,0,0,2,9,8,50,2,4,0,0,3
9888,0,0,1,0,31,28,187,12,2,0,1,5
8977,0,0,0,2,7,6,36,3,1,0,0,1
12961,0,0,1,3,29,26,189,7,8,1,0,11
10157,0,0,0,3,21,19,131,5,5,0,2,2
4889,0,0,0,3,35,33,192,9,12,0,0,7
3414,0,0,0,3,6,4,36,0,1,0,0,0
10112,0,0,0,1,14,12,81,5,1,0,2,4
9231,0,0,0,1,15,15,92,5,2,0,1,1
5490,0,0,0,1,14,14,69,6,0,0,0,0
9740,0,0,0,1,46,42,285,13,5,0,0,6
4398,0,0,0,1,35,25,202,14,11,0,0,6
4675,0,0,0,1,6,6,33,3,1,0,0,1
9719,0,0,1,1,7,7,36,2,2,0,1,1
4075,0,1,0,1,6,6,34,1,4,0,0,1
8868,0,1,0,0,17,17,95,6,5,0,2,3
8577,0,0,0,5,33,27,183,13,0,0,0,3
4314,0,1,0,2,24,23,112,9,2,0,0,2
5030,0,1,4,0,14,14,120,2,2,0,2,4
6714,1,0,0,1,17,17,101,2,7,0,0,2
634,1,0,0,2,11,10,56,1,0,0,0,5
4299,0,1,1,0,17,17,109,7,0,0,0,3
5974,0,0,0,1,8,8,46,2,2,0,0,2
11775,0,1,0,5,37,31,218,16,3,0,0,2
2161,0,0,0,1,7,7,50,1,3,0,0,2
7333,0,1,1,1,50,46,277,19,6,0,3,4
7959,0,0,1,4,34,31,209,7,3,0,0,4
6283,0,0,0,1,28,25,127,5,7,0,6,6
10264,0,0,0,1,6,6,34,2,1,0,0,1
3985,0,1,0,2,6,6,37,1,4,0,0,1
9495,0,0,0,1,4,4,17,2,0,0,0,0
4167,3,0,0,1,12,12,61,3,0,0,0,1
9863,0,0,0,2,6,5,24,2,0,1,0,0
12682,0,0,0,2,11,10,85,2,3,0,1,3
6931,0,0,0,2,27,24,172,9,6,0,0,8
11666,0,1,0,2,8,7,46,0,0,0,0,1
9694,0,0,0,1,43,40,226,17,6,0,3,3
1005,0,0,0,1,9,9,47,3,0,0,1,4
9435,1,1,5,1,32,30,187,2,3,0,18,4
3543,0,0,0,1,4,4,25,1,1,0,0,1
11988,1,0,0,1,28,28,169,6,9,0,0,4
7433,0,0,0,1,8,8,45,1,3,0,0,2
6463,0,0,2,2,30,28,194,7,3,0,0,5
12683,0,0,0,3,46,36,229,21,4,0,0,3
8536,0,1,1,0,8,8,39,2,3,0,1,2
7091,0,0,0,1,20,20,100,4,3,0,1,4
11946,0,0,0,1,23,21,112,11,3,0,1,2
260,9,0,0,1,7,7,34,3,0,0,0,1
13006,0,0,0,2,17,16,90,6,3,0,1,6
10824,0,0,0,4,41,37,242,9,10,0,1,11
9914,0,0,0,41,46,6,269,1,1,1,1,1
2206,0,0,0,0,9,8,38,4,1,0,0,1
9577,0,0,0,1,11,11,56,4,3,0,0,1
3579,0,0,0,2,9,8,42,4,1,0,0,1
11497,0,0,0,5,39,31,225,11,4,0,0,6
10160,0,1,4,0,7,7,65,0,4,0,2,1
4580,0,0,0,5,10,6,47,4,1,0,0,0
8805,0,0,0,2,8,7,61,0,4,0,0,4
8983,0,0,0,1,15,15,97,3,4,0,0,2
12571,0,0,0,49,57,9,343,1,2,0,1,2
11751,0,0,0,4,50,44,289,15,9,0,0,8
9529,0,1,1,0,12,12,86,2,6,0,2,4
4038,0,0,0,22,30,9,202,1,4,0,0,1
8907,0,0,0,2,37,36,199,17,5,0,0,6
8258,0,1,0,1,7,7,37,0,1,0,0,1
12243,0,0,0,2,43,36,220,17,10,0,0,4
2535,0,0,0,1,59,49,285,30,3,0,1,4
1744,0,0,0,1,30,27,153,10,3,0,2,3
2002,0,0,0,1,8,8,47,2,2,0,0,2
725,0,0,0,8,18,11,93,2,1,0,1,4
4121,0,0,0,1,16,15,74,7,3,0,1,1
9592,0,1,2,0,8,8,51,1,1,0,1,3
657,0,0,0,3,57,49,287,23,4,0,3,6
11128,0,1,2,1,14,14,93,3,1,0,0,1
1047,0,0,0,1,26,24,142,12,3,0,0,2
6751,0,0,0,3,21,19,128,4,3,0,0,5
11095,0,0,0,2,31,28,171,11,1,1,2,4
8517,0,0,0,1,13,13,61,8,1,0,0,0
6355,0,0,0,1,52,44,273,21,5,0,1,9
6674,0,1,0,1,33,29,141,15,4,0,1,2
4063,0,0,0,3,7,5,39,0,4,0,1,4
7397,0,0,0,20,50,28,270,6,7,0,2,14
2294,0,0,0,1,3,3,13,0,0,0,1,1
6196,0,0,0,1,8,8,40,3,1,0,0,1
1274,0,0,0,1,8,8,63,3,1,0,0,0
6605,0,0,3,1,14,14,103,2,5,0,2,3
12770,1,0,0,1,5,5,23,1,0,0,0,0
11973,0,0,0,3,31,27,158,11,6,0,3,1
8193,0,0,0,3,34,31,243,9,15,0,4,3
6526,3,0,0,2,24,22,114,11,7,0,0,0
781,0,1,1,0,21,20,102,8,3,0,1,3
4499,0,0,0,3,53,46,288,21,4,0,0,4
10796,0,0,1,0,53,43,280,22,2,0,0,5
4294,0,0,0,1,10,10,43,4,1,0,0,1
2127,1,1,1,0,9,9,42,1,0,0,1,2
2662,0,0,0,1,7,7,36,2,1,1,0,1
13051,0,0,0,5,42,33,256,14,3,0,2,5
6010,0,0,0,3,17,14,93,5,1,0,0,1
5423,0,0,1,1,20,16,85,4,4,0,0,4
5727,3,0,0,1,9,9,40,2,2,0,0,2
6702,2,0,0,1,6,6,23,2,0,0,0,1
10183,0,0,0,1,9,9,44,5,1,0,0,1
5759,0,0,0,2,18,16,104,4,2,0,1,3
12145,1,0,0,1,10,10,50,3,2,0,0,1
5183,0,1,0,1,15,15,79,4,4,0,1,1
10732,0,0,0,1,8,8,36,3,4,0,0,2
7766,0,0,0,2,47,43,288,17,3,0,9,3
9385,0,0,0,1,5,5,23,1,0,0,0,1
432,0,1,1,1,29,27,171,5,4,0,1,4
10300,2,0,0,5,17,13,73,3,0,0,0,6
3545,0,0,0,1,18,18,96,7,4,0,0,4
277,0,0,0,2,5,4,31,0,0,0,0,1
5500,0,0,0,1,51,41,281,27,1,0,0,2
3186,0,1,0,0,48,45,272,16,15,0,0,2
6282,0,2,3,0,48,40,258,0,2,0,6,34
2939,0,0,0,10,29,17,139,9,3,0,1,4
8942,0,0,1,2,11,10,54,2,2,0,1,3
6378,0,1,0,1,26,26,155,7,6,0,1,2
12743,0,0,0,2,12,11,56,1,0,1,1,2
6330,0,0,0,1,4,4,22,0,0,0,0,1
11554,0,0,0,3,38,33,217,13,3,0,3,8
3180,0,0,0,1,33,29,180,12,4,0,0,3
4570,1,0,0,1,11,11,57,4,1,0,0,1
1360,0,0,0,4,30,25,184,12,7,0,0,1
4526,0,0,0,2,14,12,71,6,4,0,1,1
12878,0,1,3,0,11,11,74,3,1,0,0,2
2184,0,0,0,1,10,9,49,5,0,0,1,1
13090,0,0,0,1,37,32,203,16,6,0,1,3
6986,0,0,0,3,23,20,144,8,3,0,0,1
7488,0,0,2,2,5,4,38,0,1,0,1,1
10561,0,0,0,3,13,10,90,2,2,0,0,3
1026,0,0,0,1,12,12,64,7,2,0,0,0
3163,0,0,0,1,32,29,176,13,3,0,3,3
5434,0,0,5,0,70,45,278,9,0,3,6,24
5211,0,1,4,0,33,31,219,14,6,0,1,1
2309,0,0,0,1,42,40,214,14,6,0,1,2
3639,0,1,0,1,21,20,133,4,4,0,0,2
7831,1,0,0,3,15,13,78,4,1,0,1,1
5485,0,0,2,1,46,41,255,14,3,0,3,17
3187,0,0,0,2,7,6,35,2,0,0,0,1
2877,1,0,0,1,10,10,60,3,4,0,0,3
7786,0,0,0,2,43,35,248,19,6,0,0,4
3332,1,0,1,3,26,22,132,11,2,0,1,3
8103,0,0,0,1,24,23,129,11,4,0,0,2
12359,0,0,0,2,40,34,212,14,3,0,0,5
4422,0,0,0,1,4,4,16,1,1,0,1,1
708,0,2,0,0,23,22,119,7,1,1,1,0
11561,0,0,0,1,10,8,43,3,0,0,0,3
4022,0,0,0,2,27,26,164,11,6,0,2,1
